id,image_id,classified_at,food,user_id,provider_id,created_at,updated_at,uid,cooking_photo_id,taken_at,milestone,misclassified_at,moderated_at,utc_offset
1181674,6136fb4b6204c8c8,2016-11-07T03:22:00,1,3829296,1,2016-11-07T03:21:56,2016-11-08T03:13:34,83043520-2AC4-4D7E-B66D-FF7FE5EA1F75/L0/001,212207,2016-11-03T20:46:09,0,,2016-11-08T03:13:34,0
1182857,795087ac77ab82f5,2016-11-07T03:26:29,1,3829296,1,2016-11-07T03:26:24,2016-11-08T03:13:42,13A61A91-518B-4B34-8BDE-642EC22C003F/L0/001,212228,2016-11-07T03:25:15,1,,2016-11-08T03:13:42,0
1188563,95f0e5d1143886bb,2016-11-07T05:40:37,1,3749105,1,2016-11-07T05:40:28,2016-11-08T03:13:42,5391696A-598B-4088-BEE9-8DA554523139/L0/001,212782,2016-11-06T19:30:26,1,,2016-11-08T03:13:42,0
1188565,ba95d11cab4531cc,2016-11-07T05:40:39,1,3749105,1,2016-11-07T05:40:28,2016-11-08T03:13:42,61CD37F2-A569-48C6-A068-10586046A689/L0/001,212784,2016-11-06T22:12:52,1,,2016-11-08T03:13:42,0
1188572,89878219a46cf205,2016-11-07T05:40:38,1,3749105,1,2016-11-07T05:40:29,2016-11-08T03:13:42,FFB7C844-E822-4584-84BC-4ADFF43D7553/L0/001,212783,2016-11-06T19:30:32,0,,2016-11-08T03:13:42,0
1189098,3c8433f351ecc864,2016-11-07T05:53:20,1,5378404,1,2016-11-07T05:53:15,2016-11-08T03:13:55,379B7966-3FD9-40E0-A798-E7DA967D0139/L0/001,212811,2016-11-06T05:41:24,0,,2016-11-08T03:13:55,0
1189100,26ba37f75b68fa41,2016-11-07T05:53:19,1,5378404,1,2016-11-07T05:53:15,2016-11-08T03:13:55,472D4F05-E2C5-4712-A261-28F744467E07/L0/001,212809,2016-11-06T21:36:44,0,,2016-11-08T03:13:55,0
1189103,959439ac86fbe1af,2016-11-07T05:53:18,1,5378404,1,2016-11-07T05:53:15,2016-11-08T03:13:42,7ABC65D2-E8B3-4254-8ABF-004EC0755107/L0/001,212808,2016-11-06T21:36:35,0,,2016-11-08T03:13:42,0
1189130,efc2c85af934904d,2016-11-07T05:53:28,1,5378404,1,2016-11-07T05:53:24,2016-11-08T03:13:55,9B832C58-8E40-4781-9809-60DDDCD79AA7/L0/001,212815,2016-11-04T09:31:54,0,,2016-11-08T03:13:55,0
1189137,9c0aeb54d54952fa,2016-11-07T05:53:29,1,5378404,1,2016-11-07T05:53:24,2016-11-08T03:13:55,BACA530A-256A-450D-AFE9-60EF0C4F075D/L0/001,212817,2016-11-04T00:59:56,0,,2016-11-08T03:13:55,0
1189140,dd77fd794922f787,2016-11-07T05:53:26,1,5378404,1,2016-11-07T05:53:24,2016-11-08T03:13:55,2E647E73-B8D1-44F9-AA1F-641514E1B189/L0/001,212813,2016-11-04T09:31:49,0,,2016-11-08T03:13:55,0
1189141,be803585701ff19c,2016-11-07T05:53:28,1,5378404,1,2016-11-07T05:53:25,2016-11-08T03:13:55,126A6EB2-9DA2-4FBA-806B-C48048929F00/L0/001,212816,2016-11-04T09:30:17,0,,2016-11-08T03:13:55,0
1189142,a347feee76d43c36,2016-11-07T05:53:26,1,5378404,1,2016-11-07T05:53:25,2016-11-08T03:13:55,530E740D-D116-40F8-96A0-404C9C99D904/L0/001,212814,2016-11-04T09:30:00,0,,2016-11-08T03:13:55,0
1189144,e18735747f8f1a50,2016-11-07T05:53:29,1,5378404,1,2016-11-07T05:53:25,2016-11-08T03:13:55,124D052A-9BA6-46C6-B1AD-8B2810DDD583/L0/001,212818,2016-11-04T01:16:45,0,,2016-11-08T03:13:55,0
1189155,46dc2a25dfeb818e,2016-11-07T05:53:35,1,5378404,1,2016-11-07T05:53:31,2016-11-08T03:13:55,E84A5316-1431-4E77-908E-8C463DF82BA2/L0/001,212819,2016-11-02T10:03:21,0,,2016-11-08T03:13:55,0
1189163,59e4cfbaca47ffd3,2016-11-07T05:53:36,1,5378404,1,2016-11-07T05:53:31,2016-11-08T03:13:55,249D2A99-0A7A-43FE-B03A-A22EDFD2DBBC/L0/001,212820,2016-11-03T21:02:43,0,,2016-11-08T03:13:55,0
1189172,911653c42f58a206,2016-11-07T05:53:47,1,5378404,1,2016-11-07T05:53:40,2016-11-08T03:13:55,009056B7-EE77-4969-8BB0-F70E23397E1C/L0/001,212828,2016-11-02T06:38:13,0,,2016-11-08T03:13:55,0
1189180,6762d7ac8ff65def,2016-11-07T05:53:48,1,5378404,1,2016-11-07T05:53:40,2016-11-08T03:13:55,FB66B2A7-7757-4149-9009-1B37B5BCAC48/L0/001,212829,2016-11-01T09:12:03,0,,2016-11-08T03:13:55,0
1198361,73600b1ede66362c,2016-11-07T09:29:59,1,5979127,1,2016-11-07T09:29:50,2016-11-08T17:40:46,5E800CF9-BACA-4950-A187-C35744292CF4/L0/001,213394,2016-11-07T03:02:09,0,,2016-11-08T17:40:46,0
1198365,6541d39970b214b6,2016-11-07T09:29:59,1,5979127,1,2016-11-07T09:29:51,2016-11-08T17:40:35,8439BBCC-53B7-4951-93D8-493DD189FF7F/L0/001,213393,2016-11-06T11:18:24,1,,2016-11-08T17:40:35,0
1203062,ffca7b2883f17284,2016-11-07T10:58:05,1,5985392,1,2016-11-07T10:58:02,2016-11-08T17:40:46,5C9586DF-ACBE-44AD-967A-A517C542D874/L0/001,213570,2559-10-25T12:33:38,0,,2016-11-08T17:40:46,0
1230351,37a0e78c69883d30,2016-11-07T16:04:00,1,5986793,1,2016-11-07T16:03:51,2016-11-08T17:40:47,/storage/emulated/0/DCIM/Camera/IMG_20161101_125037997.jpg,214711,2016-11-01T16:50:38,0,,2016-11-08T17:40:47,0
1232023,fff44b117f913bf3,2016-11-07T16:45:00,1,5986793,1,2016-11-07T16:44:52,2016-11-08T17:41:34,/storage/emulated/0/DCIM/Camera/IMG_20161107_114435205.jpg,214826,2016-11-07T16:44:35,1,,2016-11-08T17:41:34,0
1234016,b8e38c93b4644fca,2016-11-07T17:21:00,1,5986793,1,2016-11-07T17:20:57,2016-11-08T17:42:30,/storage/emulated/0/DCIM/Camera/IMG_20161107_122047970.jpg,215033,2016-11-07T17:20:48,1,,2016-11-08T17:42:30,0
1234059,99362f185a448617,2016-11-07T17:22:27,1,5986793,1,2016-11-07T17:22:18,2016-11-08T17:42:30,/storage/emulated/0/DCIM/Camera/IMG_20161107_122210364.jpg,215046,2016-11-07T17:22:11,1,,2016-11-08T17:42:30,0
1234137,05cfdb57ddfb14bd,2016-11-07T17:24:00,1,5986793,1,2016-11-07T17:23:54,2016-11-08T17:42:30,/storage/emulated/0/DCIM/Camera/IMG_20161107_122344080.jpg,215053,2016-11-07T17:23:44,1,,2016-11-08T17:42:30,0
1234190,96bb0f90164cf154,2016-11-07T17:26:16,1,5986793,1,2016-11-07T17:25:46,2016-11-08T17:42:30,/storage/emulated/0/DCIM/Camera/IMG_20161107_122539363.jpg,215057,2016-11-07T17:25:40,1,,2016-11-08T17:42:30,0
1235150,5ec16110ad5075ff,2016-11-07T17:39:07,1,5987215,1,2016-11-07T17:38:03,2016-11-08T17:42:38,F23559A4-81A2-4071-96D3-664D4D4B5730/L0/001,215102,2016-11-05T11:38:44,0,,2016-11-08T17:42:38,0
1238566,c095e396eabd8bdc,2016-11-07T18:35:59,1,5967993,1,2016-11-07T18:35:45,2016-11-08T17:42:38,2CCD44DD-63E6-4F03-B93B-924165779659/L0/001,215227,2016-11-07T16:05:59,1,,2016-11-08T17:42:38,0
1238946,9e2d187e1e9a110d,2016-11-07T18:39:13,1,5932329,1,2016-11-07T18:39:08,2016-11-08T17:42:38,D1ECEE5B-2E09-466C-9705-E306DED5B34F/L0/001,215241,2016-11-07T05:26:18,0,,2016-11-08T17:42:38,0
1242632,6e981a51cf9a1231,2016-11-07T19:00:44,1,3909741,1,2016-11-07T19:00:39,2016-11-08T17:42:38,/storage/08B3-CE38/DCIM/Camera/20161107_120031.jpg,215333,2016-11-07T19:00:31,1,,2016-11-08T17:42:38,0
1242658,dc9fc084a6d442a7,2016-11-07T19:00:45,1,3909741,1,2016-11-07T19:00:41,2016-11-08T17:42:38,/storage/08B3-CE38/DCIM/Camera/20161107_120039.jpg,215334,2016-11-07T19:00:39,1,,2016-11-08T17:42:38,0
1243105,52982d35be232b97,2016-11-07T19:03:46,1,3909741,1,2016-11-07T19:03:43,2016-11-08T17:42:38,/storage/08B3-CE38/DCIM/Camera/20161107_120336.jpg,215393,2016-11-07T19:03:36,1,,2016-11-08T17:42:38,0
1243106,ff4d73c366d16ddb,2016-11-07T19:03:47,1,3909741,1,2016-11-07T19:03:45,2016-11-08T17:42:56,/storage/08B3-CE38/DCIM/Camera/20161107_120342.jpg,215394,2016-11-07T19:03:42,1,,2016-11-08T17:42:56,0
1247506,091357ebd2e9b741,2016-11-07T19:43:50,1,5927791,1,2016-11-07T19:43:45,2016-11-08T17:43:02,661142EF-238B-4312-9A26-87B217907E02/L0/001,215677,2016-11-07T19:43:16,1,,2016-11-08T17:43:02,0
1249468,4e985c94bb0c5469,2016-11-07T20:44:26,1,3749105,1,2016-11-07T20:44:09,2016-11-08T17:43:06,9C883907-EBCF-4052-A478-392A6B1656DE/L0/001,215766,2016-11-07T20:26:42,1,,2016-11-08T17:43:06,0
1249470,219dc7a4f4d1afe8,2016-11-07T20:44:24,1,3749105,1,2016-11-07T20:44:09,2016-11-08T17:43:03,3D926D74-E0B9-4D4E-9651-A15A2355D795/L0/001,215762,2016-11-07T20:29:57,0,,2016-11-08T17:43:03,0
1249471,f0e23ac975516776,2016-11-07T20:44:24,1,3749105,1,2016-11-07T20:44:09,2016-11-08T17:43:03,AABDFF1A-CB3B-4BF7-A257-CE8B1B009835/L0/001,215763,2016-11-07T20:26:47,0,,2016-11-08T17:43:03,0
1249472,3b0baf8072202eff,2016-11-07T20:44:25,1,3749105,1,2016-11-07T20:44:09,2016-11-08T17:43:03,255E56F1-B58C-4472-8F79-693123473DE1/L0/001,215764,2016-11-07T20:30:11,0,,2016-11-08T17:43:03,0
1249473,4085261d622ba0fb,2016-11-07T20:44:26,1,3749105,1,2016-11-07T20:44:09,2016-11-08T17:43:06,B869A413-186C-4234-A0CC-6B5BB259E670/L0/001,215765,2016-11-07T20:27:11,0,,2016-11-08T17:43:06,0
1249474,f2b7fcfdf703cf01,2016-11-07T20:44:27,1,2786536,1,2016-11-07T20:44:23,2016-11-08T17:43:06,/storage/emulated/0/DCIM/Camera/IMG_20161104_131500.jpg,215769,2016-11-04T17:15:00,0,,2016-11-08T17:43:06,0
1251681,ea11d618b859e31b,2016-11-07T22:07:36,1,3771041,1,2016-11-07T22:07:23,2016-11-08T17:43:07,BD1D86DC-B44B-4F49-BEE3-9BA93913E9C0/L0/001,215902,2016-11-04T17:08:18,0,,2016-11-08T17:43:07,0
1251682,82eae0ca546a3dfa,2016-11-07T22:07:38,1,3771041,1,2016-11-07T22:07:23,2016-11-08T17:43:07,5878CC98-0378-4262-84A7-7D298390AC23/L0/001,215908,2016-11-04T17:09:07,0,,2016-11-08T17:43:07,0
1251683,7326130a105e20d5,2016-11-07T22:07:40,1,3771041,1,2016-11-07T22:07:23,2016-11-08T17:43:11,8BC5B7CA-E39F-4C89-A97B-65BB87AF8832/L0/001,215914,2016-11-04T17:09:11,0,,2016-11-08T17:43:11,0
1251684,0a6eaadceee7d7c3,2016-11-07T22:07:38,1,3771041,1,2016-11-07T22:07:23,2016-11-08T17:43:07,CA576C6F-F325-4964-A775-60DEF35CBFE1/L0/001,215909,2016-11-04T17:09:11,0,,2016-11-08T17:43:07,0
1251685,90b2c33b1950ddef,2016-11-07T22:07:36,1,3771041,1,2016-11-07T22:07:23,2016-11-08T17:43:07,B585FBE6-2F07-4552-A7E3-5257A0D67841/L0/001,215901,2016-11-04T13:05:51,1,,2016-11-08T17:43:07,0
1251686,c3c18c630fa14b6f,2016-11-07T22:07:35,1,3771041,1,2016-11-07T22:07:23,2016-11-08T17:43:06,9E8BE427-896B-47B8-9587-71AC3F2A5680/L0/001,215899,2016-11-04T17:08:45,0,,2016-11-08T17:43:06,0
1251687,7c60e203a3436069,2016-11-07T22:07:40,1,3771041,1,2016-11-07T22:07:24,2016-11-08T17:43:07,3D3FB893-65AB-47AF-AE3B-7FA2E68FF300/L0/001,215913,2016-11-05T10:27:42,0,,2016-11-08T17:43:07,0
1251688,99281792a4869ebe,2016-11-07T22:07:38,1,3771041,1,2016-11-07T22:07:24,2016-11-08T17:43:07,E0327288-671D-4798-A141-D91D532D4DBE/L0/001,215906,2016-11-07T00:45:06,0,,2016-11-08T17:43:07,0
1251689,778b7917dee86c82,2016-11-07T22:07:38,1,3771041,1,2016-11-07T22:07:24,2016-11-08T17:43:07,1E29EFBB-6751-48B1-81FB-D2D59CFBD9D4/L0/001,215907,2016-11-04T17:08:11,0,,2016-11-08T17:43:07,0
1251691,d7185d164de52dd9,2016-11-07T22:07:37,1,3771041,1,2016-11-07T22:07:24,2016-11-08T17:43:07,C13F269E-9E5B-4B7D-B236-49D65F53F084/L0/001,215905,2016-11-04T17:09:04,0,,2016-11-08T17:43:07,0
1251692,f0a42d29198e06af,2016-11-07T22:07:39,1,3771041,1,2016-11-07T22:07:24,2016-11-08T17:43:07,171E3F11-FDB4-47C5-85A0-A82CD2DC46EC/L0/001,215911,2016-11-07T00:45:14,0,,2016-11-08T17:43:07,0
1251693,b6bbbd6a24ea4f81,2016-11-07T22:07:39,1,3771041,1,2016-11-07T22:07:24,2016-11-08T17:43:07,71A7C743-E19A-49BA-B2F4-94BD19471EC3/L0/001,215910,2016-11-04T17:08:35,0,,2016-11-08T17:43:07,0
1251699,31a974b082d6ac0c,2016-11-07T22:07:36,1,3771041,1,2016-11-07T22:07:25,2016-11-08T17:43:07,90772120-CB85-4557-A555-29C9664C01EB/L0/001,215903,2016-11-04T17:09:07,0,,2016-11-08T17:43:07,0
1251700,e45736c548f0f04e,2016-11-07T22:07:39,1,3771041,1,2016-11-07T22:07:25,2016-11-08T17:43:07,48A0311C-006C-4485-9EB0-AD64ACB3D198/L0/001,215912,2016-11-04T17:08:52,0,,2016-11-08T17:43:07,0
1251701,1fe34a10a456b3d5,2016-11-07T22:07:37,1,3771041,1,2016-11-07T22:07:25,2016-11-08T17:43:07,ED081855-4D0C-434C-8355-D58F5A0B1632/L0/001,215904,2016-11-04T13:06:06,0,,2016-11-08T17:43:07,0
1251702,1af1512ac86d3201,2016-11-07T22:07:36,1,3771041,1,2016-11-07T22:07:25,2016-11-08T17:43:07,45A44ABE-8242-43E4-A4BB-73564975EE69/L0/001,215900,2016-11-04T17:09:04,0,,2016-11-08T17:43:07,0
1258315,b9c9383820c02367,2016-11-08T00:46:29,1,3771041,1,2016-11-08T00:46:27,2016-11-08T17:43:11,957F6C81-025D-42B0-930E-213BED8A9F8D/L0/001,216236,2016-11-07T23:14:22,0,,2016-11-08T17:43:11,0
1258316,46cac79d1e143035,2016-11-08T00:46:30,1,3771041,1,2016-11-08T00:46:27,2016-11-08T17:43:11,80269A47-12B6-44FD-A550-AE975F8D24DD/L0/001,216237,2016-11-07T23:14:03,1,,2016-11-08T17:43:11,0
1258317,49344108569d7168,2016-11-08T00:46:30,1,3771041,1,2016-11-08T00:46:28,2016-11-08T17:43:11,2CA56071-8054-4D85-A3D0-03EF56CD0789/L0/001,216238,2016-11-07T23:15:09,0,,2016-11-08T17:43:11,0
1258318,e201676aa6705c77,2016-11-08T00:46:33,1,3771041,1,2016-11-08T00:46:28,2016-11-08T17:43:11,A29751F6-8FE9-4151-A218-04AD06A13D34/L0/001,216245,2016-11-07T23:15:09,0,,2016-11-08T17:43:11,0
1258319,0b78b76c58d78b0f,2016-11-08T00:46:32,1,3771041,1,2016-11-08T00:46:28,2016-11-08T17:43:11,B1F27C6E-B8F5-4B50-A148-A428ABA94B2E/L0/001,216242,2016-11-07T23:15:00,0,,2016-11-08T17:43:11,0
1258320,54400035c0d02d8f,2016-11-08T00:46:33,1,3771041,1,2016-11-08T00:46:28,2016-11-08T17:43:11,AA198453-9958-401A-A840-4CE6B44788C8/L0/001,216244,2016-11-07T23:14:55,0,,2016-11-08T17:43:11,0
1258321,74c41c0f6ab49c99,2016-11-08T00:46:32,1,3771041,1,2016-11-08T00:46:28,2016-11-08T17:43:11,0FF7FE5C-2685-4B89-B94F-201DBF5EECFA/L0/001,216243,2016-11-07T23:15:00,0,,2016-11-08T17:43:11,0
1258322,ae23f1bfcd6ea573,2016-11-08T00:46:30,1,3771041,1,2016-11-08T00:46:28,2016-11-08T17:43:11,DB76C18D-AB9F-4E5F-AD64-B64141682E97/L0/001,216239,2016-11-07T23:15:05,0,,2016-11-08T17:43:11,0
1258323,b0427b94572fc3f0,2016-11-08T00:46:31,1,3771041,1,2016-11-08T00:46:28,2016-11-08T17:43:11,273021DD-B669-463C-BC34-7B927BCFD847/L0/001,216240,2016-11-07T23:15:05,0,,2016-11-08T17:43:11,0
1258324,4ec17c516e73772a,2016-11-08T00:46:33,1,3771041,1,2016-11-08T00:46:28,2016-11-08T17:43:11,340CFAB2-93C3-4729-9D02-C943293AE229/L0/001,216246,2016-11-07T23:14:45,0,,2016-11-08T17:43:11,0
1258325,7e5b9a0eda6a02c1,2016-11-08T00:46:33,1,3771041,1,2016-11-08T00:46:28,2016-11-08T17:43:11,2AEFB165-7EA5-4E35-9FC3-254F4560D71E/L0/001,216247,2016-11-07T23:14:11,0,,2016-11-08T17:43:11,0
1258326,87739b0fabb56b2e,2016-11-08T00:46:31,1,3771041,1,2016-11-08T00:46:28,2016-11-08T17:43:11,FDAF0E99-8087-4101-B24F-CFE9936383B1/L0/001,216241,2016-11-07T23:14:55,0,,2016-11-08T17:43:11,0
1259419,c8454ae0a5edee6c,2016-11-08T01:00:43,1,5989011,1,2016-11-08T01:00:39,2016-11-08T17:43:11,0114C56F-7A9F-443B-B9DB-C2B26EC233CF/L0/001,216286,2016-11-07T17:26:09,0,,2016-11-08T17:43:11,0
1259420,80710f5bf213f46e,2016-11-08T01:00:51,1,5989011,1,2016-11-08T01:00:39,2016-11-08T17:43:15,D46ADC96-97E7-4186-9654-7AF86CD32B1E/L0/001,216300,2016-11-07T17:26:12,0,,2016-11-08T17:43:15,0
1259433,d56b374f1bc80672,2016-11-08T01:00:44,1,5989011,1,2016-11-08T01:00:40,2016-11-08T17:43:11,5C0B8B41-185D-4259-86B7-EBAD9232E445/L0/001,216287,2016-11-07T17:30:43,0,,2016-11-08T17:43:11,0
1259435,e7f7a8140459c8e4,2016-11-08T01:00:44,1,5989011,1,2016-11-08T01:00:40,2016-11-08T17:43:15,320D17C5-6743-4575-900D-5C8DCAFF4221/L0/001,216288,2016-11-07T17:04:00,0,,2016-11-08T17:43:15,0
1259439,a503b043b45821fa,2016-11-08T01:00:46,1,5989011,1,2016-11-08T01:00:43,2016-11-08T17:43:15,2AE26375-7A4D-4A0D-BF19-C7A421837B23/L0/001,216289,2016-11-07T14:17:11,0,,2016-11-08T17:43:15,0
1259441,b00aa8483bae3f34,2016-11-08T01:00:52,1,5989011,1,2016-11-08T01:00:43,2016-11-08T17:43:15,A56DCD11-024E-4480-B2EF-2E94AF916EA1/L0/001,216301,2016-11-07T13:54:47,0,,2016-11-08T17:43:15,0
1259442,38c1e132265b33a7,2016-11-08T01:00:47,1,5989011,1,2016-11-08T01:00:43,2016-11-08T17:43:15,8908ECE4-AD55-4E74-8F46-03CFDA3F1BEE/L0/001,216292,2016-11-07T13:54:54,0,,2016-11-08T17:43:15,0
1259446,36850e186e647c0a,2016-11-08T01:00:49,1,5989011,1,2016-11-08T01:00:44,2016-11-08T17:43:15,A7E50763-507F-4031-A67B-E34DE0DB80AD/L0/001,216296,2016-11-07T14:07:19,0,,2016-11-08T17:43:15,0
1259448,4cdb8baad309c3d5,2016-11-08T01:00:47,1,5989011,1,2016-11-08T01:00:44,2016-11-08T17:43:15,C2FC0454-69FB-4651-9BDE-15DC18967E35/L0/001,216290,2016-11-07T09:02:10,0,,2016-11-08T17:43:15,0
1259450,754022ff274ced92,2016-11-08T01:00:48,1,5989011,1,2016-11-08T01:00:44,2016-11-08T17:43:15,D053674B-F680-498C-BFD9-81EB9C9277F1/L0/001,216293,2016-11-07T16:08:19,0,,2016-11-08T17:43:15,0
1259451,88ad668e43fa4215,2016-11-08T01:00:49,1,5989011,1,2016-11-08T01:00:44,2016-11-08T17:43:15,B98ADACA-6C79-4DE0-A00C-76B666182427/L0/001,216297,2016-11-07T09:01:05,0,,2016-11-08T17:43:15,0
1259454,0da690e5c68aa959,2016-11-08T01:00:48,1,5989011,1,2016-11-08T01:00:44,2016-11-08T17:43:15,4381A22A-149E-453A-8E30-D57C5F3355AA/L0/001,216294,2016-11-07T14:36:54,0,,2016-11-08T17:43:15,0
1259456,0c170e0482d1e693,2016-11-08T01:00:47,1,5989011,1,2016-11-08T01:00:45,2016-11-08T17:43:15,781B16DE-A800-4856-A727-60B7C147C758/L0/001,216291,2016-11-07T14:11:03,0,,2016-11-08T17:43:15,0
1259458,eb99669adcf01a10,2016-11-08T01:00:52,1,5989011,1,2016-11-08T01:00:45,2016-11-08T17:43:15,AF9C419E-2872-4191-94C9-F58FA4E65203/L0/001,216302,2016-11-07T08:49:54,0,,2016-11-08T17:43:15,0
1259462,30d3e041de55461b,2016-11-08T01:00:50,1,5989011,1,2016-11-08T01:00:45,2016-11-08T17:43:15,EA9559DC-84F3-4122-B4A3-9B88841F7BAA/L0/001,216298,2016-11-07T11:11:00,0,,2016-11-08T17:43:15,0
1259463,327a3b87a40a3590,2016-11-08T01:00:48,1,5989011,1,2016-11-08T01:00:45,2016-11-08T17:43:15,3AC5DE76-CF64-444F-9297-64F0BBD23A96/L0/001,216295,2016-11-07T16:07:46,0,,2016-11-08T17:43:15,0
1259467,7a318eda8b2d38e0,2016-11-08T01:00:54,1,5989011,1,2016-11-08T01:00:47,2016-11-08T17:43:15,094136BB-85B8-47EA-A7C3-8515CECD2947/L0/001,216304,2016-11-05T15:46:50,0,,2016-11-08T17:43:15,0
1259469,f52cdd1c8f69e32a,2016-11-08T01:00:51,1,5989011,1,2016-11-08T01:00:48,2016-11-08T17:43:15,6E9CA278-B0B9-4334-80A9-BA52E120D3DE/L0/001,216299,2016-11-05T15:46:54,0,,2016-11-08T17:43:15,0
1259476,a1021fc2943d79e5,2016-11-08T01:00:55,1,5989011,1,2016-11-08T01:00:48,2016-11-08T17:43:15,03FA2028-FDD0-4FDD-93F4-B1FAA5664884/L0/001,216305,2016-11-05T18:46:09,0,,2016-11-08T17:43:15,0
1259483,c877265f10ea1e35,2016-11-08T01:01:00,1,5989011,1,2016-11-08T01:00:48,2016-11-08T17:43:19,52663395-EA3A-4125-AC4B-630A37FDDF23/L0/001,216311,2016-11-05T15:41:32,0,,2016-11-08T17:43:19,0
1259488,7c902079f2a2ce82,2016-11-08T01:00:53,1,5989011,1,2016-11-08T01:00:49,2016-11-08T17:43:15,EFB532F5-BAE4-40BD-805F-779D8A19BB6C/L0/001,216303,2016-11-06T12:37:48,0,,2016-11-08T17:43:15,0
1259498,7b5477676e5649f2,2016-11-08T01:00:56,1,5989011,1,2016-11-08T01:00:52,2016-11-08T17:43:15,64601164-2AD7-4F91-A6F6-1172A0D8FD51/L0/001,216306,2016-11-05T14:58:23,0,,2016-11-08T17:43:15,0
1259501,24052f33fab4c35d,2016-11-08T01:00:58,1,5989011,1,2016-11-08T01:00:54,2016-11-08T17:43:19,25322957-BE5A-459A-94DC-D62116F95D9A/L0/001,216308,2016-11-05T15:07:36,0,,2016-11-08T17:43:19,0
1259506,180acc5dc4b7a8a9,2016-11-08T01:00:57,1,5989011,1,2016-11-08T01:00:55,2016-11-08T17:43:15,80236C8D-A6EE-4DD9-8AA3-107E7C603777/L0/001,216307,2016-11-05T10:31:04,0,,2016-11-08T17:43:15,0
1259510,4da394bab86e6555,2016-11-08T01:01:01,1,5989011,1,2016-11-08T01:00:56,2016-11-08T17:43:19,229B7125-8965-4712-9780-FFC02B4B4B8A/L0/001,216312,2016-11-05T14:58:50,0,,2016-11-08T17:43:19,0
1259511,241ee353ed122708,2016-11-08T01:00:59,1,5989011,1,2016-11-08T01:00:56,2016-11-08T17:43:19,27D66187-C8EA-47ED-9465-9B2908B5293A/L0/001,216309,2016-11-05T14:58:37,0,,2016-11-08T17:43:19,0
1259513,fcdd213cf86250ef,2016-11-08T01:00:59,1,5989011,1,2016-11-08T01:00:56,2016-11-08T17:43:19,E7DDF625-CC1F-4154-AD7A-99102DB8CE6B/L0/001,216310,2016-11-05T14:58:21,0,,2016-11-08T17:43:19,0
1259522,ef1b7849176238f5,2016-11-08T01:01:03,1,5989011,1,2016-11-08T01:01:01,2016-11-08T17:43:19,0341D585-C52F-42F3-A05E-0B35DB237C3D/L0/001,216314,2016-11-04T15:11:12,0,,2016-11-08T17:43:19,0
1259528,83ad5e0e45618f52,2016-11-08T01:01:02,1,5989011,1,2016-11-08T01:01:01,2016-11-08T17:43:19,D7F21AEC-7E56-4D4E-AB46-C991F56CE0A0/L0/001,216313,2016-11-04T16:20:41,0,,2016-11-08T17:43:19,0
1259533,b335461febb7ff3e,2016-11-08T01:01:04,1,5989011,1,2016-11-08T01:01:02,2016-11-08T17:43:19,52D714D5-B72A-4E7E-B4A6-0461DE74F7BD/L0/001,216315,2016-11-03T13:33:01,0,,2016-11-08T17:43:19,0
1259581,eb0d905eb7388784,2016-11-08T01:01:13,1,5989011,1,2016-11-08T01:01:12,2016-11-08T17:43:19,0B9D55DA-4E4F-483F-822B-D447B3F98BF7/L0/001,216317,2016-11-01T16:26:27,0,,2016-11-08T17:43:19,0
1259591,2eccc19fbd931547,2016-11-08T01:01:15,1,5989011,1,2016-11-08T01:01:12,2016-11-08T17:43:20,A7DAA8D8-E246-4CF0-A9BB-6D3B9870E3A2/L0/001,216319,2016-11-01T16:21:21,0,,2016-11-08T17:43:20,0
1259593,c018461df68a620b,2016-11-08T01:01:15,1,5989011,1,2016-11-08T01:01:13,2016-11-08T17:43:19,ECCE4543-E5BA-495D-8E42-11F3BADD0B9E/L0/001,216318,2016-11-01T18:29:57,0,,2016-11-08T17:43:19,0
1259597,dea3ea9f2f9a011b,2016-11-08T01:01:16,1,5989011,1,2016-11-08T01:01:13,2016-11-08T17:43:20,1E849305-4369-4992-AC6E-D70488A86ECA/L0/001,216321,2016-11-01T13:51:40,0,,2016-11-08T17:43:20,0
1259599,50d6eff50222740e,2016-11-08T01:01:16,1,5989011,1,2016-11-08T01:01:13,2016-11-08T17:43:20,024170BF-4D2D-4B8F-A02E-BF37DF2BE62F/L0/001,216320,2016-11-01T13:51:22,0,,2016-11-08T17:43:20,0
1259621,afbab487e47968ff,2016-11-08T01:01:21,1,5989011,1,2016-11-08T01:01:18,2016-11-08T17:43:20,D91B85EF-22BF-4A1A-8124-734EAEC80029/L0/001,216324,2016-11-01T07:53:09,0,,2016-11-08T17:43:20,0
1263438,10c4871682e3838a,2016-11-08T01:25:36,1,5945730,1,2016-11-08T01:25:27,2016-11-08T17:43:25,2FD4FE71-BF9C-4F74-B9CA-51AA1FB2D9B6/L0/001,216581,2016-11-07T08:04:35,0,,2016-11-08T17:43:25,0
1266068,7963aed648c5b839,2016-11-08T02:22:23,1,2861772,1,2016-11-08T02:22:13,2016-11-08T17:43:25,/storage/emulated/0/DCIM/Camera/20161104_202420.jpg,216650,2016-11-05T00:24:21,0,,2016-11-08T17:43:25,0
1266069,494cc0cab1d9b5ea,2016-11-08T02:22:23,1,2861772,1,2016-11-08T02:22:13,2016-11-08T17:43:25,/storage/emulated/0/DCIM/Camera/20161104_202410.jpg,216649,2016-11-05T00:24:11,0,,2016-11-08T17:43:25,0
